Species,ProteinGroup,log2_diff,log2_mean,max_cv,min_n,max_qval,p_value,p_adj
HUMAN,A0A024RBG1,-0.048773766,9.442331,7.0845265,3,0.000142572,0.46807683,0.62932175
HUMAN,A0AAG2UWQ9,-0.1016283,11.241425,9.145857,3,0.000142572,0.34268013,0.56429327
HUMAN,A0AVT1,-0.14346218,10.892205,9.358443,3,0.000142572,0.23045078,0.5106779
HUMAN,A0FGR8,-0.105374336,8.829393,11.475785,3,0.000142572,0.2890879,0.5400796
HUMAN,A0JLT2,-0.41559744,7.5636873,15.946622,3,0.000142572,0.0398593,0.16012755
HUMAN,A0MZ66,-0.02986908,10.178564,14.793172,3,0.000142572,0.83247674,0.8864346
HUMAN,A0PJW6,0.23925781,6.0104055,22.061169,3,0.000142572,0.3037174,0.5451211
HUMAN,A2RRP1,-0.11047554,9.912819,11.513643,3,0.000142572,0.2956355,0.5423605
HUMAN,A3KMH1,-0.32519436,9.955175,16.99478,3,0.000142572,0.101492934,0.34088206
HUMAN,A3KN83,-0.0653286,9.999004,8.857287,3,0.000142572,0.3939789,0.58592224
HUMAN,A4D1E9,-0.03384304,8.807538,15.405921,3,0.000142572,0.8173782,0.87550586
HUMAN,A4D1P6,-0.1472292,9.250067,30.129309,3,0.000142572,0.6252606,0.7348349
HUMAN,A5PLN9,-0.13809395,8.25234,35.024662,3,0.000142572,0.6718582,0.7680156
HUMAN,A5YKK6,-0.11288166,11.470332,11.378647,3,0.000142572,0.3702253,0.5778017
HUMAN,A6NCE7;Q9GZQ8,-0.12957764,9.509061,15.301285,3,0.000142572,0.3673483,0.5750266
HUMAN,A6NDG6,-0.13919353,10.094089,9.555284,3,0.000142572,0.17585906,0.46200377
HUMAN,A6NDU8,-0.33712864,9.1104765,21.390985,3,0.000142572,0.17950231,0.46563664
HUMAN,A6NED2,-0.30905342,9.277479,15.056476,3,0.000142572,0.11163341,0.36469308
HUMAN,A6NER3;O76087;P0CL80;P0CL81;P0CL82;P0DSO3;P0DTW1;Q13069;Q13070;Q4V321;Q4V326,-0.17477512,11.402941,11.866087,3,0.000142572,0.15339085,0.43451238
HUMAN,A6NHR9,-0.11263943,10.464841,8.167818,3,0.000142572,0.26941267,0.5302369
HUMAN,A6NIH7,-0.4396658,8.285377,20.254185,3,0.000142572,0.03886841,0.15660398
HUMAN,A6NJ78,-0.22362995,8.553947,8.443789,3,0.000142572,0.06720134,0.25225922
HUMAN,A8MPS7,-0.05887699,9.327275,8.173411,3,0.000142572,0.44230697,0.6132143
HUMAN,A8MXV4,-0.077703476,9.61229,15.1453495,3,0.000142572,0.6007888,0.7175565
HUMAN,B3KNS4,-0.10952568,10.085607,19.395178,3,0.000142572,0.49137518,0.64320874
HUMAN,C9J7I0,-0.09741449,8.033747,32.815628,3,0.00025059516,0.7873194,0.8532054
HUMAN,C9JLW8,0.02325058,10.083349,23.33837,3,0.000142572,0.9167414,0.9450315
HUMAN,E9PAV3,-0.09372997,11.929522,10.177865,3,0.000142572,0.39369953,0.5857926
HUMAN,E9PRG8,-0.023914337,10.421252,9.637461,3,0.000142572,0.8051948,0.86676097
HUMAN,L0R819,-0.10902405,9.9085045,14.417876,3,0.000142572,0.43054247,0.6069812
HUMAN,O00115,0.22351551,9.105627,15.438731,3,0.000142572,0.22910912,0.5106779
HUMAN,O00116,-0.07561207,10.408948,12.569013,3,0.000142572,0.55252266,0.6854249
HUMAN,O00139,-0.15839005,10.188382,10.387402,3,0.000142572,0.20762506,0.49465618
HUMAN,O00148,-0.1194582,12.889886,7.961111,3,0.000142572,0.23743248,0.51423675
HUMAN,O00151,-0.11969662,11.384302,11.843948,3,0.000142572,0.3247253,0.55651546
HUMAN,O00154,-0.13560963,10.55018,12.485918,3,0.000142572,0.28988427,0.54037917
HUMAN,O00159,-0.12840176,8.476018,5.738554,3,0.000142572,0.07085927,0.26306826
HUMAN,O00161,-0.13838673,9.774217,7.2469053,3,0.000142572,0.09114314,0.3180358
HUMAN,O00165,0.051177025,10.58375,19.189001,3,0.000142572,0.7459073,0.82299566
HUMAN,O00170,-0.042084694,9.311492,6.366361,3,0.000142572,0.50962776,0.65638936
HUMAN,O00178,-0.05297661,8.797695,12.751028,3,0.000142572,0.694787,0.78449947
HUMAN,O00186,-0.09922314,10.077428,7.3719573,3,0.000142572,0.20530817,0.4922133
HUMAN,O00193,0.024671555,8.088395,6.6403856,3,0.000142572,0.7160398,0.79995435
HUMAN,O00203,-0.0784502,10.757345,8.833273,3,0.000142572,0.40492505,0.59213173
HUMAN,O00214,0.08349037,9.398709,8.679519,3,0.00027401015,0.40713465,0.5937193
HUMAN,O00217,0.06973648,10.110268,10.63692,3,0.000142572,0.57732254,0.7003698
HUMAN,O00221,-0.36210632,8.5992565,8.063804,3,0.000142572,0.0074203573,0.03301788
HUMAN,O00231,-0.116384506,13.416837,9.199604,3,0.000142572,0.2880584,0.53931326
HUMAN,O00232,-0.104795456,11.837615,9.481859,3,0.000142572,0.2984052,0.54365754
HUMAN,O00233,-0.12561417,10.657355,14.592608,3,0.000142572,0.43219656,0.60760355
HUMAN,O00244,-0.12166691,9.780684,9.15697,3,0.000142572,0.269263,0.5302369
HUMAN,O00255,-0.072216034,9.6917515,13.161772,3,0.000142572,0.58507746,0.7057048
HUMAN,O00257,-0.5544405,9.744169,23.892235,3,0.000142572,0.084999934,0.30231014
HUMAN,O00264,0.05193615,8.900659,14.7699795,3,0.000142572,0.7021998,0.7896725
HUMAN,O00267,-0.14303303,10.747945,8.18785,3,0.000142572,0.16341867,0.44894105
HUMAN,O00268,-0.20407104,9.282066,14.982157,3,0.000142572,0.21152988,0.49842408
HUMAN,O00273,-0.11775875,9.919555,9.049281,3,0.000142572,0.23481072,0.512865
HUMAN,O00291,-0.288805,9.903332,24.080194,3,0.000142572,0.2413031,0.51547647
HUMAN,O00299,-0.055545807,13.195387,6.8860116,3,0.000142572,0.49687466,0.6475106
HUMAN,O00303,-0.09790516,11.668046,8.963632,3,0.000142572,0.27217808,0.5302977
HUMAN,O00308,0.1919508,9.689082,18.881887,3,0.00025783165,0.39318186,0.58543175
HUMAN,O00311,-0.012809753,8.298721,11.401505,3,0.000142572,0.90965164,0.94009864
HUMAN,O00330,-0.22791672,9.833606,15.323624,3,0.000142572,0.13568775,0.40979657
HUMAN,O00399,-0.038155556,9.813202,8.609625,3,0.000142572,0.7031536,0.79027
HUMAN,O00410,-0.13481998,12.116482,7.919284,3,0.000142572,0.17016609,0.4577813
HUMAN,O00411,-0.11922836,10.024178,11.462734,3,0.000142572,0.2730566,0.53072417
HUMAN,O00418,-0.1934948,9.0142145,15.93444,3,0.000142572,0.21440332,0.4997831
HUMAN,O00422,-0.27042484,11.249934,22.348654,3,0.000142572,0.28123608,0.5345572
HUMAN,O00425,-0.06458759,11.265833,7.8845224,3,0.000142572,0.4573136,0.62250805
HUMAN,O00429,-0.05851555,9.676598,11.4960375,3,0.000142572,0.6252279,0.7348349
HUMAN,O00442,-0.12906742,9.507066,10.354629,3,0.000142572,0.23884684,0.51456064
HUMAN,O00443,0.21374989,5.3634853,68.14419,3,0.0018290452,0.73660797,0.81568795
HUMAN,O00459,-0.16684723,9.844935,8.040852,3,0.000142572,0.07644199,0.2797061
HUMAN,O00461,-0.006576538,9.930344,13.344965,3,0.000142572,0.9588415,0.971787
HUMAN,O00471,-0.15159702,9.569682,10.566973,3,0.000142572,0.2261487,0.50812334
HUMAN,O00483,-0.08465862,9.997111,10.17589,3,0.000142572,0.40417627,0.5919891
HUMAN,O00487,-0.23909664,11.987174,5.113287,3,0.000142572,0.012368712,0.054244366
HUMAN,O00488,-0.20260143,8.627619,10.2328005,3,0.000142572,0.11657976,0.37364367
HUMAN,O00505,-0.08766174,9.214915,2.5786517,3,0.000142572,0.028087867,0.11751794
HUMAN,O00541,-0.1702013,10.81718,10.607748,3,0.000142572,0.1731197,0.4591905
HUMAN,O00560,-0.20553541,8.042231,15.523479,3,0.000142572,0.26155272,0.5258659
HUMAN,O00566,-0.04715538,10.889635,16.437794,3,0.000142572,0.7675981,0.83740485
HUMAN,O00567,-0.11189556,10.992321,11.2938175,3,0.000142572,0.38369375,0.5822746
HUMAN,O00571,-0.1434021,11.482613,11.210251,3,0.000142572,0.26830998,0.5301592
HUMAN,O00584,-0.04466915,9.324658,10.464152,3,0.000142572,0.71240693,0.7971207
HUMAN,O00625,-0.11540127,8.627128,19.019165,3,0.000142572,0.49551573,0.6465462
HUMAN,O00629,-0.10176563,11.297422,9.160291,3,0.000142572,0.30710477,0.54646873
HUMAN,O00716,-0.23512363,9.47815,51.859005,3,0.000142572,0.5813533,0.7029781
HUMAN,O00743,-0.10096645,9.751966,9.444476,3,0.000142572,0.33851984,0.5610704
HUMAN,O00764,-0.12435627,10.588765,6.7002726,3,0.000142572,0.091114275,0.3180358
HUMAN,O14497,-0.14638042,10.267537,6.979234,3,0.000142572,0.0697256,0.25996774
HUMAN,O14523,0.07107115,6.7697725,16.004576,3,0.000142572,0.6696529,0.76673293
HUMAN,O14526,0.055883408,8.41177,8.720858,3,0.000142572,0.5142021,0.6596846
HUMAN,O14530,-0.032224655,9.301625,10.285274,3,0.000142572,0.7718194,0.84048074
HUMAN,O14545,-0.15074635,9.112549,16.861021,3,0.000142572,0.35975692,0.57022315
HUMAN,O14548,-0.19776058,9.890887,12.12097,3,0.000142572,0.14568396,0.42350474
HUMAN,O14561,-0.15336323,11.949362,7.2162886,3,0.000142572,0.07458766,0.27457148
HUMAN,O14562,0.05958271,9.704533,10.804662,3,0.000142572,0.6178804,0.7296782
HUMAN,O14578,-0.23303795,8.752017,13.789688,3,0.000142572,0.1591755,0.44408873
HUMAN,O14579,-0.15380287,10.537324,10.992897,3,0.000142572,0.1722723,0.45899123
HUMAN,O14617,-0.12981415,9.872054,8.120151,3,0.000142572,0.21240303,0.49842408
HUMAN,O14618,-0.056663513,10.235289,10.029354,3,0.000142572,0.5394385,0.67665005
HUMAN,O14641,-0.5832615,9.601687,29.920088,3,0.000142572,0.085569404,0.30309767
HUMAN,O14646,-0.1201725,9.718479,10.978843,3,0.000142572,0.35220912,0.5669572
HUMAN,O14653,-0.04539013,8.383256,30.373205,3,0.00027785497,0.8813325,0.9207546
HUMAN,O14662,-0.025657654,8.784325,20.644672,3,0.000142572,0.8942613,0.9299984
HUMAN,O14672,-0.12498379,9.731335,14.183909,3,0.000142572,0.3573727,0.5692563
HUMAN,O14686,-0.109324455,9.171205,5.2265725,3,0.000142572,0.06800166,0.2547868
HUMAN,O14727,-0.17465973,6.5647173,39.824974,3,0.00050524186,0.6234513,0.7341412
HUMAN,O14733,-0.30624962,8.440505,13.422497,3,0.000142572,0.10572402,0.3507108
HUMAN,O14734,-0.09435463,9.782293,37.55377,3,0.000142572,0.75280774,0.8280177
HUMAN,O14737,-0.054320335,11.183883,7.7383885,3,0.000142572,0.5069585,0.6546111
HUMAN,O14744,-0.09065151,11.615864,7.780369,3,0.000142572,0.33786243,0.56080854
HUMAN,O14745,-0.10617542,9.801929,5.489052,3,0.000142572,0.14131987,0.41637793
HUMAN,O14757,-0.0752449,10.990152,12.639942,3,0.000142572,0.5148167,0.66000473
HUMAN,O14773,-0.07771587,9.134369,13.342769,3,0.000142572,0.59255666,0.71217495
HUMAN,O14776,-0.10209751,10.763086,8.807593,3,0.000142572,0.3420421,0.5642816
HUMAN,O14777,-0.12376881,10.098285,9.960207,3,0.000142572,0.25746727,0.524505
HUMAN,O14787,-0.23020363,8.888734,18.710947,3,0.000142572,0.27755886,0.5320751
HUMAN,O14802,-0.110705376,10.189932,12.378474,3,0.000142572,0.3532518,0.5673179
HUMAN,O14818,-0.061231613,12.90003,7.5371137,3,0.000142572,0.44600073,0.6151177
HUMAN,O14828,-0.059702873,8.968284,14.003866,3,0.000142572,0.65761924,0.7582042
HUMAN,O14841,-0.21873188,11.04883,13.935299,3,0.000142572,0.14491579,0.4226826
HUMAN,O14874,-0.2917204,9.997313,17.609468,3,0.000142572,0.18612085,0.4735362
HUMAN,O14880,-0.14204979,8.36199,10.07103,3,0.000142572,0.23499078,0.5130744
HUMAN,O14893,-0.1798172,9.009966,33.487915,3,0.000142572,0.5840169,0.7047045
HUMAN,O14908,-0.122885704,10.097166,6.518031,3,0.000142572,0.1425068,0.4188628
HUMAN,O14920,0.08109379,8.763576,34.95028,3,0.000142572,0.80786234,0.86859584
HUMAN,O14925,-0.072114944,9.468514,13.6348715,3,0.000142572,0.61019135,0.72523427
HUMAN,O14929,-0.09369278,11.127733,10.840884,3,0.000142572,0.4681716,0.62932175
HUMAN,O14949,-0.06266594,8.962952,18.717594,3,0.000142572,0.71115875,0.795892
HUMAN,O14950;P19105,-0.078053474,10.979843,7.024578,3,0.000142572,0.27121374,0.53024983
HUMAN,O14964,-0.13691139,9.283334,7.5958247,3,0.000142572,0.16263907,0.4474042
HUMAN,O14965,-0.10957909,10.732727,13.46382,3,0.000142572,0.4705883,0.63120574
HUMAN,O14972,-0.16429758,8.052517,23.041002,3,0.000142572,0.46637586,0.62829334
HUMAN,O14974,-0.0073080063,10.462435,6.548461,3,0.000142572,0.9046655,0.9365018
HUMAN,O14975,-0.13643837,9.353015,32.61963,3,0.0020391028,0.67063123,0.76701087
HUMAN,O14976,-0.21129322,11.037543,8.374124,3,0.000142572,0.054226883,0.21068648
HUMAN,O14979,-0.046837807,13.442585,5.5305357,3,0.000142572,0.4354061,0.6097756
HUMAN,O14980,-0.14129066,11.222237,9.330053,3,0.000142572,0.17637908,0.46265358
HUMAN,O14981,-0.20655537,9.110438,12.136872,3,0.000142572,0.12899531,0.3973499
HUMAN,O15014,-0.08259106,8.158444,12.750942,3,0.000142572,0.47990176,0.63680476
HUMAN,O15020,-0.23815155,9.689011,18.522879,3,0.000142572,0.299632,0.5443134
HUMAN,O15027,-0.11788368,9.987356,9.078409,3,0.000142572,0.2135636,0.49842408
HUMAN,O15042,-0.08166695,11.43907,9.8459835,3,0.000142572,0.3799011,0.5816142
HUMAN,O15047,-0.24396801,9.625715,7.5810103,3,0.000142572,0.037202794,0.1505898
HUMAN,O15067,-0.1205616,12.807236,11.020089,3,0.000142572,0.32779256,0.5585031
HUMAN,O15084,-0.18060207,9.802564,12.328581,3,0.000142572,0.16822901,0.4553837
HUMAN,O15091,-0.056368828,7.7269335,20.20767,3,0.000142572,0.766858,0.83687186
HUMAN,O15111,-0.15346622,8.375017,12.509429,3,0.000142572,0.21849163,0.50166667
HUMAN,O15116,-0.13324833,8.810915,11.4392,3,0.000142572,0.28233153,0.5351657
HUMAN,O15117,-0.14434004,7.6401095,27.174429,3,0.000142572,0.5617579,0.69095314
HUMAN,O15127,-0.29135513,8.931613,21.685974,3,0.000142572,0.16907854,0.45575705
HUMAN,O15143,-0.05415058,10.00659,8.328759,3,0.000142572,0.4929369,0.64462864
HUMAN,O15144,-0.14854145,10.565048,7.3568344,3,0.000142572,0.09761088,0.3329804
HUMAN,O15145,-0.08149147,10.217068,10.69352,3,0.000142572,0.47771996,0.6351121
HUMAN,O15160,-0.0843277,10.725687,7.6454177,3,0.000142572,0.28387058,0.5368288
HUMAN,O15164,-0.120910645,9.561423,10.364624,3,0.000142572,0.3186119,0.5531154
HUMAN,O15173,-0.13345051,9.361782,19.989178,3,0.000142572,0.4150804,0.5981868
HUMAN,O15182,-0.21008587,7.5167117,13.626972,3,0.000142572,0.17270826,0.4591905
HUMAN,O15212,-0.09610748,11.302249,9.575141,3,0.000142572,0.34542197,0.5646827
HUMAN,O15213,-0.17963219,9.135634,16.684149,3,0.000142572,0.2898345,0.54037917
HUMAN,O15228,-0.25715733,10.305112,15.499849,3,0.000142572,0.08779518,0.30918512
HUMAN,O15234,0.26080227,6.0719495,14.646067,3,0.000142572,0.17687525,0.46288234
HUMAN,O15235,-0.07007694,8.048536,17.266222,3,0.000142572,0.71705717,0.8004359
HUMAN,O15247,-0.0026159286,10.319652,8.33014,3,0.000142572,0.97690254,0.9851444
HUMAN,O15258,0.07156181,9.928168,14.472375,3,0.00038451678,0.6596925,0.7599179
HUMAN,O15269,-0.11117649,10.3968525,7.614417,3,0.000142572,0.14876284,0.42700556
HUMAN,O15270,-0.16592693,8.506239,6.7903748,3,0.000142572,0.03444829,0.14112686
HUMAN,O15294,-0.13148308,12.634462,10.305005,3,0.000142572,0.2796528,0.5339762
HUMAN,O15305,-0.13088417,9.567055,8.396361,3,0.000142572,0.19254477,0.47976246
HUMAN,O15318,-0.13255596,9.792474,19.862469,3,0.000142572,0.50824696,0.6553032
HUMAN,O15347,-0.03305149,10.948707,7.3491364,3,0.000142572,0.6325948,0.7397105
HUMAN,O15355,-0.055566788,11.3935375,6.9071813,3,0.000142572,0.4529217,0.6200338
HUMAN,O15357,-0.15344143,9.444919,14.329024,3,0.000142572,0.25878227,0.52514535
HUMAN,O15371,-0.1177063,10.382698,8.688337,3,0.000142572,0.23951042,0.51456064
HUMAN,O15372,-0.19373322,10.909954,9.342889,3,0.000142572,0.108528085,0.3576147
HUMAN,O15379,-0.17366123,9.012638,17.69818,3,0.000142572,0.34028518,0.56231457
HUMAN,O15381,-0.064813614,11.646121,12.081086,3,0.000142572,0.5818212,0.7030545
HUMAN,O15382,-0.111371994,10.26838,7.730278,3,0.000142572,0.25346577,0.52174056
HUMAN,O15392,-0.29796648,7.4637985,26.604548,3,0.000142572,0.31030458,0.54803085
HUMAN,O15397,-0.057723045,10.290852,6.452682,3,0.000142572,0.38866386,0.5837451
HUMAN,O15400,-0.22824478,9.852407,7.575364,3,0.000142572,0.04814864,0.18924184
HUMAN,O15439,-0.23075867,8.349977,8.808155,3,0.000142572,0.070609234,0.2624597
HUMAN,O15446,0.025752068,9.107335,7.138679,3,0.000142572,0.71059144,0.7955492
HUMAN,O15479,-0.06584072,11.617543,11.8014555,3,0.000142572,0.5591204,0.6895055
HUMAN,O15498,-0.06362915,8.927391,27.970606,3,0.000142572,0.8229614,0.8796765
HUMAN,O15504,-0.043681145,9.004157,7.2929487,3,0.000142572,0.5999989,0.7171416
HUMAN,O15511,-0.16454983,9.613481,10.577731,3,0.000142572,0.14031343,0.4160266
HUMAN,O15514,-0.116910934,9.865098,14.461302,3,0.000142572,0.38472325,0.5827283
HUMAN,O15525,0.047000885,8.46072,5.162461,3,0.000142572,0.38411075,0.5823463
HUMAN,O15530,-0.16024971,9.045583,17.313898,3,0.000142572,0.38850018,0.5837451
HUMAN,O15541,-0.19717121,9.019372,9.874545,3,0.000142572,0.12026403,0.3802539
HUMAN,O15550,-0.23611355,10.156408,21.391771,3,0.000142572,0.2642176,0.52687943
HUMAN,O43143,-0.093592644,11.248341,8.041587,3,0.000142572,0.34081516,0.5627467
HUMAN,O43148,-0.07726383,11.276463,7.717188,3,0.000142572,0.3906519,0.5840759
HUMAN,O43156,-0.22030163,10.059751,11.789069,3,0.000142572,0.12814254,0.39572284
HUMAN,O43159,-0.08227539,9.157237,11.1287155,3,0.000142572,0.51852137,0.66266376
HUMAN,O43164,-0.14726734,8.022714,18.725744,3,0.000142572,0.49488607,0.6459104
HUMAN,O43169,-0.050492287,9.208404,9.6628895,3,0.000142572,0.5709684,0.69660443
HUMAN,O43172,-0.099466324,10.627815,6.4000745,3,0.000142572,0.15809259,0.4426883
HUMAN,O43175,-0.08254433,11.232774,6.860175,3,0.000142572,0.28856492,0.5395987
HUMAN,O43181,-0.057685852,9.959644,16.729996,3,0.000142572,0.70696354,0.7933528
HUMAN,O43182,-0.21808147,10.382364,12.819652,3,0.000142572,0.11022152,0.36158407
HUMAN,O43237,0.069909096,10.558655,5.4673557,3,0.000142572,0.26465634,0.52733314
HUMAN,O43242,-0.08272934,11.109879,6.2745104,3,0.000142572,0.2679619,0.5301592
HUMAN,O43251;Q9NWB1,-0.10603285,7.9011197,29.940836,3,0.000142572,0.6848029,0.77680653
HUMAN,O43252,0.00042915344,11.660892,10.0052,3,0.000142572,0.9960401,0.99702144
HUMAN,O43264,-0.153656,11.309391,10.453191,3,0.000142572,0.1929055,0.47976804
HUMAN,O43290,-0.10275459,10.389117,8.253801,3,0.000142572,0.25403953,0.5223794
HUMAN,O43314,-0.16982079,8.864752,11.574527,3,0.000142572,0.1999144,0.48766634
HUMAN,O43318,-0.20781326,8.865752,11.724014,3,0.000142572,0.09950008,0.3358541
HUMAN,O43324,-0.13591957,10.456894,11.982003,3,0.000142572,0.2539454,0.5223794
HUMAN,O43353,-0.4136839,8.317835,21.992958,3,0.000142572,0.056441475,0.21817833
HUMAN,O43379,-0.09614658,10.456664,14.71263,3,0.000142572,0.49849,0.6482071
HUMAN,O43390,-0.09018803,12.893092,6.9848094,3,0.000142572,0.28057018,0.5340392
HUMAN,O43395,-0.05231762,9.533063,8.138938,3,0.000142572,0.5685087,0.69525886
HUMAN,O43396,-0.025882721,10.800625,9.38304,3,0.000142572,0.8031858,0.86490387
HUMAN,O43399,-0.09005642,10.68613,7.35835,3,0.000142572,0.30789512,0.54657155
HUMAN,O43402,-0.09941769,10.181359,10.513428,3,0.000142572,0.36322638,0.5732096
HUMAN,O43414,-0.067783356,9.720637,14.388174,3,0.000142572,0.64556676,0.74845475
HUMAN,O43422,-0.09798527,8.834139,10.13686,3,0.000142572,0.41049203,0.595014
HUMAN,O43432,-0.44261265,6.173069,10.268726,3,0.000142572,0.009214487,0.04064509
HUMAN,O43447,-0.09835625,11.50177,8.94593,3,0.000142572,0.34836262,0.5646827
HUMAN,O43463,-0.08609581,9.140337,10.955634,3,0.000142572,0.42343557,0.6037444
HUMAN,O43464,-0.14738178,10.669318,10.128628,3,0.000142572,0.14646418,0.42405432
HUMAN,O43482,-0.30820084,8.213848,29.303392,3,0.000142572,0.31972513,0.5538631
HUMAN,O43488,-0.11846542,10.23192,10.134482,3,0.000142572,0.31507662,0.5513763
HUMAN,O43491,-0.11330223,10.605747,11.805583,3,0.000142572,0.37985975,0.5816142
HUMAN,O43493,-0.41350126,6.42617,19.1654,3,0.000142572,0.06416027,0.24323447
HUMAN,O43502,0.062672615,6.851558,24.942719,3,0.000142572,0.8243959,0.88012564
HUMAN,O43504,-0.121418,9.28022,16.191748,3,0.000142572,0.508161,0.6553032
HUMAN,O43513,0.101016045,8.448689,21.006735,3,0.000142572,0.6116313,0.7260963
HUMAN,O43583,-0.08508587,10.970579,6.667796,3,0.000142572,0.21746927,0.5007779
HUMAN,O43592,-0.08821297,9.621905,5.8958206,3,0.000142572,0.20493652,0.4922133
HUMAN,O43598,-0.20111752,10.573921,18.285389,3,0.000142572,0.24910673,0.5195192
HUMAN,O43615,-0.08353615,10.77446,6.68589,3,0.000142572,0.28741473,0.53873444
HUMAN,O43617,-0.08424282,10.455374,8.604987,3,0.000142572,0.3474778,0.5646827
HUMAN,O43633,-0.124417305,11.073262,9.166268,3,0.000142572,0.25655052,0.5239303
HUMAN,O43639,-0.06309986,9.00834,9.556086,3,0.000142572,0.4881626,0.64245236
HUMAN,O43660,-0.13146591,9.52313,16.237722,3,0.000142572,0.35104507,0.5661298
HUMAN,O43663,-0.11770916,9.693931,14.680779,3,0.000142572,0.41028935,0.59493905
HUMAN,O43665,-0.16369104,7.8531113,8.800105,3,0.000142572,0.110505536,0.362173
HUMAN,O43670,-0.005551338,11.250797,8.103996,3,0.000142572,0.9448379,0.9628439
HUMAN,O43674,0.03596878,10.606037,5.181391,3,0.000142572,0.5202997,0.6636842
HUMAN,O43676,0.044496536,8.309703,6.356189,3,0.000142572,0.5381025,0.6763861
HUMAN,O43678,-0.08245373,10.335445,6.284266,3,0.000142572,0.21916965,0.50250345
HUMAN,O43681,-0.11498451,10.782285,11.494364,3,0.000142572,0.39464432,0.5860424
HUMAN,O43683,-0.027974606,7.73084,5.545678,3,0.000142572,0.66660595,0.7651691
HUMAN,O43684,-0.082481384,10.734958,7.627241,3,0.000142572,0.35604465,0.56906945
HUMAN,O43707,-0.10266209,12.814053,8.7868805,3,0.000142572,0.30359095,0.5451211
HUMAN,O43708,-0.034506798,8.597956,9.7239895,3,0.000142572,0.7456035,0.82280934
HUMAN,O43709,-0.13563824,8.824595,12.442551,3,0.000142572,0.34520298,0.5646827
HUMAN,O43715,-0.44001722,7.7537827,17.54302,3,0.000142572,0.044638485,0.1772744
HUMAN,O43716,-0.031180382,9.475471,12.434532,3,0.000142572,0.7950491,0.8590977
HUMAN,O43719,-0.09071541,10.146148,8.8111725,3,0.000142572,0.3885751,0.5837451
HUMAN,O43747,-0.032881737,10.217832,6.1778708,3,0.000142572,0.60853255,0.72410977
HUMAN,O43752,0.14427853,10.548545,12.215823,3,0.000142572,0.2920285,0.54142505
HUMAN,O43760,-0.15228844,9.611027,14.146152,3,0.000142572,0.36574546,0.57419115
HUMAN,O43765,-0.12155628,10.531738,5.75809,3,0.000142572,0.11356628,0.36929122
HUMAN,O43766,0.0027236938,8.612655,22.709051,3,0.000142572,0.9894758,0.9921103
HUMAN,O43768,-0.12574291,10.315792,15.714872,3,0.000142572,0.3841084,0.5823463
HUMAN,O43772,0.06086445,8.953791,14.629773,3,0.000142572,0.64283955,0.7472946
HUMAN,O43776,-0.08021641,11.260929,6.599668,3,0.000142572,0.29025292,0.540592
HUMAN,O43808,-0.17038727,10.792185,18.575453,3,0.000142572,0.39884946,0.58931136
HUMAN,O43809,-0.08375263,10.641706,10.881638,3,0.000142572,0.4589289,0.62298065
HUMAN,O43813,-0.1615715,9.830814,11.620482,3,0.000142572,0.23583515,0.5134368
HUMAN,O43815,-0.14371204,9.400382,7.0871367,3,0.000142572,0.12745371,0.39419475
HUMAN,O43818,-0.010106087,10.120238,5.5516667,3,0.000142572,0.8678393,0.91165745
HUMAN,O43819,-0.1995821,8.972355,6.7242203,3,0.000142572,0.036265638,0.14758033
HUMAN,O43823,-0.10223389,9.347296,8.7221985,3,0.000142572,0.24052301,0.5149933
HUMAN,O43837,-0.19195652,10.461534,14.284154,3,0.000142572,0.22616185,0.50812334
HUMAN,O43847,-0.073210716,10.774065,6.8962665,3,0.000142572,0.37572244,0.57896966
HUMAN,O43852,-0.07054138,11.387687,7.577464,3,0.000142572,0.43536627,0.6097756
HUMAN,O43865,-0.047743797,10.9333725,11.992906,3,0.000142572,0.67013663,0.76673293
HUMAN,O43913,-0.2193222,9.549727,12.584272,3,0.000142572,0.11518026,0.37153217
HUMAN,O43920,-0.12385273,9.084462,8.731712,3,0.000142572,0.21114793,0.49831894
HUMAN,O43929,-0.06240654,9.462993,21.85567,3,0.000142572,0.758428,0.83132434
HUMAN,O43933,-0.039653778,8.867825,16.511198,3,0.000142572,0.76794446,0.8376077
HUMAN,O60216,-0.08618641,10.891376,9.573167,3,0.000142572,0.38297772,0.58189845
HUMAN,O60220,-0.12746525,10.34331,14.20853,3,0.000142572,0.32191682,0.55444163
HUMAN,O60231,-0.06900883,9.607439,10.007768,3,0.000142572,0.49935696,0.6487809
HUMAN,O60232,-0.015604973,9.406832,12.528883,3,0.000142572,0.888522,0.92525285
HUMAN,O60234,-0.3997736,8.549953,12.709264,3,0.000142572,0.036967218,0.14973566
HUMAN,O60244,-0.18328953,10.654373,21.826105,3,0.000142572,0.4071881,0.5937193
HUMAN,O60256,-0.11750984,10.178394,12.145228,3,0.000142572,0.41405907,0.5969972
HUMAN,O60264,-0.12542534,11.1187315,7.529557,3,0.000142572,0.19183038,0.47931916
HUMAN,O60271,-0.07371807,9.843631,8.788155,3,0.000142572,0.4495354,0.6183881
HUMAN,O60287,-0.11935902,10.413424,6.935938,3,0.000142572,0.18673478,0.4739114
HUMAN,O60293,-0.24801922,8.512812,13.462344,3,0.000142572,0.15437007,0.43579155
HUMAN,O60294,0.011089325,8.294145,13.756844,3,0.000142572,0.93754274,0.96017677
HUMAN,O60306,-0.13758278,10.398589,11.973505,3,0.000142572,0.33957034,0.5617424
