Species,ProteinGroup,log2_diff,log2_mean,max_cv,min_n,max_qval,p_value,p_adj
HUMAN,O00139,0.12865448,22.198017,3.8553438,3,8.428861e-5,0.020051224,0.0411061
HUMAN,O00141,0.119888306,19.14454,14.797257,3,8.428861e-5,0.35535988,0.4454248
HUMAN,O00142,0.025583267,19.944416,9.697048,3,8.428861e-5,0.7665478,0.8151732
HUMAN,O00148,0.12291336,24.65862,4.7741323,3,8.428861e-5,0.047704972,0.08525802
HUMAN,O00151,0.16224289,22.452335,3.5404875,3,8.428861e-5,0.0051509254,0.012422885
HUMAN,O00154,0.059700012,24.697145,2.7214508,3,8.428861e-5,0.049124107,0.08737984
HUMAN,O00159,0.06842804,25.21982,2.634636,3,8.428861e-5,0.034712356,0.06541988
HUMAN,O00161,0.15310669,21.426067,3.6857514,3,8.428861e-5,0.0069261636,0.016153306
HUMAN,O00165,0.12609482,21.633503,2.4480011,3,8.428861e-5,0.005750609,0.01369966
HUMAN,O00170,0.027276993,24.434528,2.461049,3,8.428861e-5,0.30044454,0.38898468
HUMAN,O00178,0.09796715,22.573051,2.4366608,3,8.428861e-5,0.0135103725,0.029123934
HUMAN,O00180,-0.19316864,19.558214,16.936777,3,0.00024230676,0.24154405,0.32617536
HUMAN,O00186,0.10621834,22.66533,2.478365,3,8.428861e-5,0.013384197,0.028911706
HUMAN,O00187,0.1259594,18.212711,7.5798507,3,8.428861e-5,0.1490129,0.21970025
HUMAN,O00189,0.13350296,21.66589,5.530138,3,8.428861e-5,0.03654397,0.06827984
HUMAN,O00193,0.14510727,25.08501,3.2618308,3,8.428861e-5,0.006947737,0.016189903
HUMAN,O00194,0.11095047,22.042027,3.6665027,3,8.428861e-5,0.028360972,0.055293623
HUMAN,O00203,0.05915451,24.756296,3.2916734,3,8.428861e-5,0.086735345,0.14038607
HUMAN,O00212,0.14395523,22.007256,11.508023,3,8.428861e-5,0.18800871,0.26552355
HUMAN,O00217,0.13068771,23.358633,3.202121,3,8.428861e-5,0.008361974,0.019134363
HUMAN,O00220,-0.31184387,22.770985,13.893532,3,8.428861e-5,0.078697905,0.12964167
HUMAN,O00221,-0.31351662,19.605347,13.11697,3,8.428861e-5,0.07794082,0.12863654
HUMAN,O00231,0.060338974,25.818996,1.8536489,3,8.428861e-5,0.017011393,0.03565674
HUMAN,O00232,0.071380615,24.164951,3.9849637,3,8.428861e-5,0.099850774,0.15773803
HUMAN,O00233,0.13235474,23.564741,3.2705338,3,8.428861e-5,0.0062610293,0.014772423
HUMAN,O00244,-0.083524704,23.306185,2.2907147,3,8.428861e-5,0.024072943,0.047966305
HUMAN,O00255,0.17987633,23.061434,9.496944,3,8.428861e-5,0.077448115,0.12795578
HUMAN,O00257,0.12710571,20.559158,2.9559624,3,8.428861e-5,0.012535097,0.0272756
HUMAN,O00258,-0.00932312,20.107197,2.513781,3,8.428861e-5,0.72726285,0.78302497
HUMAN,O00264,0.17837715,25.103863,0.96092075,3,8.428861e-5,5.375721e-5,0.0001653978
HUMAN,O00267,0.09669876,22.476294,0.9174784,3,8.428861e-5,0.00027769312,0.0008009806
HUMAN,O00268,0.25398827,21.06901,3.2488863,3,8.428861e-5,0.0009825714,0.002691298
HUMAN,O00273,0.0015487671,22.902485,2.1347954,3,8.428861e-5,0.9316603,0.9485263
HUMAN,O00287,-0.0022830963,17.939068,8.584272,3,8.428861e-5,0.9762526,0.9816749
HUMAN,O00291,0.13363075,24.807718,3.8775609,3,8.428861e-5,0.014366103,0.030744875
HUMAN,O00299,-0.008216858,26.953398,2.3392355,3,8.428861e-5,0.7004615,0.75988644
HUMAN,O00303,0.10400581,24.740858,3.2496734,3,8.428861e-5,0.041651446,0.07612416
HUMAN,O00308,-0.09877777,21.41245,4.2405434,3,8.428861e-5,0.058900207,0.10177437
HUMAN,O00311,-0.218544,20.462154,22.36908,3,8.428861e-5,0.30682305,0.39556658
HUMAN,O00330,0.12481308,23.403048,3.4447713,3,8.428861e-5,0.011004241,0.024390576
HUMAN,O00391,0.01036644,22.117737,3.2730093,3,8.428861e-5,0.7322661,0.7871373
HUMAN,O00399,0.09550667,22.1581,5.7862873,3,8.428861e-5,0.1351377,0.20281768
HUMAN,O00400,0.059785843,21.376223,2.4223495,3,8.428861e-5,0.036476374,0.068174586
HUMAN,O00401,0.09012985,21.637949,9.671749,3,8.428861e-5,0.294599,0.38281953
HUMAN,O00410,-0.07642555,25.036695,2.0821142,3,8.428861e-5,0.020313356,0.04160576
HUMAN,O00411,0.06736183,22.987318,3.535778,3,8.428861e-5,0.14849602,0.21929464
HUMAN,O00418,0.023248672,22.897442,7.1695766,3,8.428861e-5,0.72845656,0.78386223
HUMAN,O00422,0.15650368,23.985497,1.7688051,3,8.428861e-5,0.00060658954,0.0016980902
HUMAN,O00423,0.23206711,22.10968,5.38963,3,8.428861e-5,0.01402658,0.030080907
HUMAN,O00425,0.11695671,24.480091,1.1093137,3,8.428861e-5,0.00028069215,0.00080901175
HUMAN,O00429,-0.04464531,23.921581,3.296938,3,8.428861e-5,0.22804202,0.31113905
HUMAN,O00442,0.03375435,23.557499,4.8856893,3,8.428861e-5,0.4731474,0.55750316
HUMAN,O00443,0.063596725,21.516733,5.7141953,3,8.428861e-5,0.23825131,0.32261533
HUMAN,O00458,0.07626915,22.271532,2.8394182,3,8.428861e-5,0.04518712,0.08150898
HUMAN,O00459,-0.10664177,20.674652,9.852495,3,8.428861e-5,0.27562228,0.36287376
HUMAN,O00461,0.03516388,21.570047,1.3526866,3,8.428861e-5,0.03506659,0.065933585
HUMAN,O00462,0.009637833,19.023918,3.5994415,3,8.428861e-5,0.77179885,0.8198096
HUMAN,O00463,-0.23169136,20.29116,24.658,3,8.428861e-5,0.33978117,0.4290055
HUMAN,O00468,0.094444275,21.29362,1.6932716,3,8.428861e-5,0.0019626154,0.0051283874
HUMAN,O00469,0.09794426,23.46378,3.4943447,3,8.428861e-5,0.04853423,0.086466655
HUMAN,O00470,-0.23336792,18.770748,15.318441,3,8.428861e-5,0.15778129,0.23022585
HUMAN,O00471,0.15124702,22.185623,2.4171195,3,8.428861e-5,0.0018527079,0.004859167
HUMAN,O00472,-0.11073685,19.424183,12.175531,3,8.428861e-5,0.43812206,0.52591395
HUMAN,O00479,-0.09601784,23.473007,5.823238,3,8.428861e-5,0.14850266,0.21929464
HUMAN,O00483,0.080703735,24.760208,1.8761177,3,8.428861e-5,0.0047426424,0.011541621
HUMAN,O00487,0.01635933,24.503902,5.0770144,3,8.428861e-5,0.75223744,0.803486
HUMAN,O00488,-0.047346115,22.328568,3.9369826,3,8.428861e-5,0.30539873,0.3939999
HUMAN,O00499,0.093753815,22.54812,5.4348407,3,8.428861e-5,0.11171815,0.17318457
HUMAN,O00505,0.0407753,22.39702,3.6391492,3,8.428861e-5,0.2541852,0.33927375
HUMAN,O00506,-0.75230217,19.085762,16.554308,3,8.428861e-5,0.004051114,0.0100117605
HUMAN,O00522,0.3421955,18.46824,12.411553,3,8.428861e-5,0.03632705,0.06791945
HUMAN,O00534,0.10964012,23.81439,2.4470913,3,8.428861e-5,0.0042841863,0.010539378
HUMAN,O00541,0.14652252,23.462053,1.6273569,3,8.428861e-5,0.0007846713,0.0021718717
HUMAN,O00559,-0.33997726,19.154758,17.74427,3,0.001310111,0.10208836,0.16061334
HUMAN,O00560,0.089876175,22.24309,3.4650726,3,8.428861e-5,0.04644679,0.083484575
HUMAN,O00562,0.08417702,20.891897,4.1329594,3,8.428861e-5,0.11648529,0.17932041
HUMAN,O00566,0.055734634,22.109253,3.9103065,3,8.428861e-5,0.17569508,0.25190982
HUMAN,O00567,0.017808914,25.361565,2.363505,3,8.428861e-5,0.45056063,0.53745055
HUMAN,O00571,0.042211533,25.731045,2.0187547,3,8.428861e-5,0.11367442,0.17573518
HUMAN,O00584,0.15654182,21.399832,6.8976007,3,8.428861e-5,0.043056775,0.07833797
HUMAN,O00592,0.11300659,25.058498,2.5389874,3,8.428861e-5,0.00415272,0.010244947
HUMAN,O00622,0.05483055,22.00463,5.986835,3,8.428861e-5,0.3314706,0.42086306
HUMAN,O00623,-0.11080742,19.058836,12.489337,3,8.428861e-5,0.3707784,0.4607973
HUMAN,O00625,0.053203583,23.271606,2.125125,3,8.428861e-5,0.050259586,0.08904927
HUMAN,O00629,-0.02344513,23.890106,3.323551,3,8.428861e-5,0.4440992,0.53128344
HUMAN,O00635,-0.13321495,20.003735,4.8255324,3,8.428861e-5,0.037155,0.06922698
HUMAN,O00712,0.11810112,22.51458,3.8080115,3,8.428861e-5,0.023138784,0.04640071
HUMAN,O00716,-0.3166504,20.182238,18.620255,3,8.428861e-5,0.15013358,0.22126597
HUMAN,O00743,0.11938667,23.126421,2.6585371,3,8.428861e-5,0.006638546,0.015539889
HUMAN,O00748,0.13171387,18.30987,8.606434,3,0.0010194479,0.18630098,0.26346573
HUMAN,O00750,0.19731903,20.711885,4.2853904,3,8.428861e-5,0.009470809,0.02138167
HUMAN,O00754,-0.072216034,20.558146,4.5052376,3,8.428861e-5,0.18761702,0.26503658
HUMAN,O00762,0.14727402,19.535414,5.7978926,3,8.428861e-5,0.03072818,0.059184078
HUMAN,O00764,-0.036130905,23.913767,2.4315617,3,8.428861e-5,0.15593806,0.22815478
HUMAN,O00767,0.11034012,23.87912,6.2117844,3,8.428861e-5,0.07793889,0.12863654
HUMAN,O14497,0.07908058,21.738426,2.5414395,3,8.428861e-5,0.01771789,0.03697988
HUMAN,O14521,0.0074157715,23.380281,6.0358524,3,8.428861e-5,0.89568824,0.92145205
HUMAN,O14523,-0.09933853,20.379774,16.086685,3,8.428861e-5,0.51019925,0.59204924
HUMAN,O14524,0.12335014,21.674562,2.970671,3,8.428861e-5,0.006172902,0.014588853
HUMAN,O14530,0.22436714,21.512304,3.1929395,3,8.428861e-5,0.0019520612,0.005103168
HUMAN,O14545,0.099090576,20.449135,3.9438655,3,8.428861e-5,0.06139215,0.105403535
HUMAN,O14548,0.06588173,23.620867,4.5933256,3,8.428861e-5,0.22143981,0.30392855
HUMAN,O14561,-0.15916634,25.053453,3.3598957,3,8.428861e-5,0.009523944,0.021493046
HUMAN,O14562,0.0076675415,23.941826,5.5621467,3,8.428861e-5,0.87184346,0.9014286
HUMAN,O14578,0.11002731,22.540285,5.2026253,3,8.428861e-5,0.11089227,0.17218767
HUMAN,O14579,-0.06357956,23.56936,3.2501333,3,8.428861e-5,0.10398636,0.16325858
HUMAN,O14593,-0.3382492,23.330568,25.97005,3,8.428861e-5,0.18687311,0.26415077
HUMAN,O14613,-0.4072857,19.665798,15.040615,3,8.428861e-5,0.019343019,0.03985663
HUMAN,O14617,-0.040607452,24.84487,2.558762,3,8.428861e-5,0.1938034,0.2721433
HUMAN,O14618,0.09221268,23.751364,7.2867613,3,8.428861e-5,0.19333236,0.27159086
HUMAN,O14628,0.15905762,16.950216,21.369532,3,8.428861e-5,0.41048017,0.49930784
HUMAN,O14639,0.10055733,21.391329,1.2539039,3,8.428861e-5,0.0010175915,0.0027777962
HUMAN,O14640,0.19207,19.671196,9.281138,3,8.428861e-5,0.048502687,0.08643771
HUMAN,O14641,0.012231827,20.999838,4.2151957,3,8.428861e-5,0.76940304,0.8175721
HUMAN,O14646,0.09313774,22.061085,2.8729753,3,8.428861e-5,0.029589385,0.057351086
HUMAN,O14647,0.08431816,23.711731,4.559107,3,8.428861e-5,0.091496475,0.146827
HUMAN,O14653,-0.0818882,20.603695,7.9363604,3,8.428861e-5,0.3737922,0.4636615
HUMAN,O14656,-0.005472183,22.603638,4.438437,3,8.428861e-5,0.8965537,0.92176694
HUMAN,O14657,0.0975132,22.456902,6.6073384,3,8.428861e-5,0.13037309,0.19684005
HUMAN,O14662,-0.053979874,20.748302,4.108704,3,8.428861e-5,0.2747534,0.36193562
HUMAN,O14672,0.052934647,21.515774,2.5833087,3,8.428861e-5,0.06047322,0.104078755
HUMAN,O14678,0.23670197,19.613295,11.296511,3,8.428861e-5,0.10109707,0.15925324
HUMAN,O14681,0.09352684,22.961174,7.3752384,3,8.428861e-5,0.3070614,0.39569336
HUMAN,O14684,0.06274605,24.619467,6.569036,3,8.428861e-5,0.30606616,0.3946808
HUMAN,O14686,-0.12387085,24.342958,9.9204445,3,8.428861e-5,0.24135242,0.3259945
HUMAN,O14713,0.25125313,16.299168,28.370792,3,0.00016148567,0.35458738,0.44471937
HUMAN,O14715,0.10935211,22.10468,11.235893,3,8.428861e-5,0.3721357,0.46206304
HUMAN,O14727,0.203022,21.680977,7.4323373,3,8.428861e-5,0.0349497,0.06576851
HUMAN,O14730,0.13806343,21.996433,5.878601,3,8.428861e-5,0.06301584,0.10778198
HUMAN,O14732,0.03186798,22.8637,3.9860885,3,8.428861e-5,0.46923485,0.55396664
HUMAN,O14733,0.04689789,21.728216,5.9988413,3,8.428861e-5,0.3921896,0.48188165
HUMAN,O14734,0.060207367,23.167736,5.182399,3,8.428861e-5,0.21867144,0.3008229
HUMAN,O14735,0.027769089,23.227144,3.6508975,3,8.428861e-5,0.49934942,0.5820423
HUMAN,O14737,0.25203705,24.409063,1.2544695,3,8.428861e-5,5.1151346e-5,0.00015772363
HUMAN,O14744,0.077573776,24.44888,1.864828,3,8.428861e-5,0.011712479,0.025693357
HUMAN,O14745,0.21509933,24.16351,2.8339326,3,8.428861e-5,0.00078599906,0.0021750142
HUMAN,O14757,0.0023727417,22.326363,6.1770163,3,8.428861e-5,0.96347195,0.97250533
HUMAN,O14763,0.0554142,20.356495,5.219107,3,8.428861e-5,0.32851866,0.4177551
HUMAN,O14772,0.12518883,21.405138,2.6108596,3,8.428861e-5,0.00719703,0.016705384
HUMAN,O14773,0.0060863495,24.395744,3.653151,3,8.428861e-5,0.85138285,0.88513124
HUMAN,O14775,0.11674118,16.174189,23.172335,3,0.0002446184,0.59898514,0.6717191
HUMAN,O14776,0.081020355,23.404856,2.5509758,3,8.428861e-5,0.018360052,0.038130082
HUMAN,O14777,-0.010614395,22.224926,2.1742892,3,8.428861e-5,0.6490161,0.71603334
HUMAN,O14786,0.18566322,17.396063,13.939314,3,8.428861e-5,0.19863088,0.27788657
HUMAN,O14787,-0.10044861,22.692226,4.8999786,3,8.428861e-5,0.09057011,0.14551456
HUMAN,O14795,-0.010221481,24.221052,9.157022,3,8.428861e-5,0.9053247,0.92823493
HUMAN,O14802,0.025619507,22.924496,1.5667242,3,8.428861e-5,0.17888623,0.25515836
HUMAN,O14817,0.08673096,20.945724,7.5508614,3,0.00016286645,0.31226456,0.40061724
HUMAN,O14818,0.023944855,25.829546,1.1076498,3,8.428861e-5,0.10113849,0.15929629
HUMAN,O14828,0.10265541,24.050741,2.2585428,3,8.428861e-5,0.004324796,0.010630027
HUMAN,O14832,0.07305527,20.119646,9.465504,3,8.428861e-5,0.46248224,0.54748136
HUMAN,O14841,-0.07297325,22.493755,10.13599,3,8.428861e-5,0.41437736,0.5028579
HUMAN,O14867,0.03528595,20.880682,9.949317,3,8.428861e-5,0.6840577,0.7456434
HUMAN,O14874,0.20721817,20.944866,5.565657,3,8.428861e-5,0.012713712,0.0275952
HUMAN,O14879,-0.0017089844,20.234755,7.7517056,3,8.428861e-5,0.98029244,0.9843853
HUMAN,O14880,-0.14656067,24.50987,9.0291,3,8.428861e-5,0.1828729,0.25956747
HUMAN,O14893,0.007621765,21.398905,6.8632507,3,8.428861e-5,0.8962335,0.9217563
HUMAN,O14907,0.022565842,22.38636,8.7908125,3,8.428861e-5,0.8091026,0.85024595
HUMAN,O14908,0.20750427,22.229584,0.94891757,3,8.428861e-5,1.7079854e-5,5.686912e-5
HUMAN,O14917,0.20349693,22.665577,17.159697,3,8.428861e-5,0.25325266,0.33830866
HUMAN,O14920,0.13908005,21.488325,0.74268794,3,8.428861e-5,2.7728507e-5,8.881922e-5
HUMAN,O14925,0.12448692,22.853184,3.6154315,3,8.428861e-5,0.029132681,0.056612656
HUMAN,O14929,-0.024370193,23.98362,5.309353,3,8.428861e-5,0.63502413,0.7034973
HUMAN,O14936,0.12068939,21.991453,3.6283185,3,8.428861e-5,0.014977386,0.031878058
HUMAN,O14939,-0.16993713,17.54849,22.721497,3,0.0057210787,0.50947297,0.59146374
HUMAN,O14949,0.14541245,23.993654,4.1040144,3,8.428861e-5,0.015789079,0.033398155
HUMAN,O14950;P19105,0.06626701,24.911825,7.033352,3,8.428861e-5,0.3070552,0.39569336
HUMAN,O14964,0.057466507,22.604202,3.2402053,3,8.428861e-5,0.10856507,0.169155
HUMAN,O14965,0.01912117,21.470926,0.9091165,3,8.428861e-5,0.06360601,0.10865986
HUMAN,O14966,0.23229218,20.069216,8.68998,3,8.428861e-5,0.03888512,0.07190535
HUMAN,O14967,0.05075264,21.296843,15.896354,3,8.428861e-5,0.7760156,0.8230512
HUMAN,O14972,-0.23487663,22.237526,4.012376,3,8.428861e-5,0.002598255,0.006681227
HUMAN,O14974,0.15607071,22.481644,1.2033355,3,8.428861e-5,0.00020702275,0.0006025194
HUMAN,O14975,0.09930229,24.579773,3.5964482,3,8.428861e-5,0.02059296,0.042041324
HUMAN,O14976,0.12179375,22.10762,3.3635614,3,8.428861e-5,0.014882071,0.031699065
HUMAN,O14979,0.0831337,26.769672,3.1722994,3,8.428861e-5,0.059527054,0.102693796
HUMAN,O14980,-0.017097473,24.93601,3.8796036,3,8.428861e-5,0.64406407,0.71154225
HUMAN,O14981,0.03891945,23.209614,2.609994,3,8.428861e-5,0.16475382,0.23852886
HUMAN,O15013,0.02394867,21.47093,5.0264297,3,8.428861e-5,0.6543341,0.72049415
HUMAN,O15014,0.118515015,23.117455,4.251532,3,8.428861e-5,0.037571352,0.06985305
HUMAN,O15015,0.032375336,19.309523,14.093316,3,8.428861e-5,0.7887769,0.8335359
HUMAN,O15020,0.034259796,23.771526,3.1507058,3,8.428861e-5,0.24681747,0.33159313
HUMAN,O15027,0.05003357,22.939703,1.0841107,3,8.428861e-5,0.007097965,0.016505945
HUMAN,O15031,0.055850983,24.082993,1.9224993,3,8.428861e-5,0.024746653,0.049145497
HUMAN,O15037,0.03022194,21.162647,12.745603,3,8.428861e-5,0.77930164,0.8256843
HUMAN,O15040,-0.56311417,19.833206,23.620966,3,8.428861e-5,0.067433126,0.11414556
HUMAN,O15042,0.065589905,24.40562,2.9968853,3,8.428861e-5,0.050461154,0.089336395
HUMAN,O15047,0.042879105,23.54308,8.7963,3,8.428861e-5,0.64071554,0.70857424
HUMAN,O15050,0.17194176,19.59095,21.510662,3,0.0016871166,0.4028333,0.49207056
HUMAN,O15056,-0.1171093,20.276176,11.475039,3,8.428861e-5,0.28471747,0.37216076
HUMAN,O15061,0.12870026,21.397821,5.3048086,3,8.428861e-5,0.034615926,0.06528169
HUMAN,O15062,0.09414101,20.548107,12.215486,3,8.428861e-5,0.42442498,0.51268435
HUMAN,O15063,0.5343838,17.487112,9.208105,3,8.428861e-5,0.0014740851,0.0039392575
HUMAN,O15066,0.17501068,20.974148,1.8678687,3,8.428861e-5,0.00054438354,0.001531536
HUMAN,O15067,0.009838104,24.09398,2.3778787,3,8.428861e-5,0.6232885,0.6933794
HUMAN,O15084,-0.041704178,21.933304,3.8792112,3,8.428861e-5,0.30067113,0.3891902
HUMAN,O15085,-0.07415199,20.71281,7.204877,3,8.428861e-5,0.33474442,0.42382964
HUMAN,O15091,-0.06649399,21.048409,7.6554565,3,8.428861e-5,0.4591968,0.5450762
HUMAN,O15111,0.17842102,20.99153,3.4835398,3,8.428861e-5,0.0051135756,0.012348614
HUMAN,O15116,-0.22912979,20.631489,12.518688,3,8.428861e-5,0.15880778,0.23142493
HUMAN,O15118,0.18240547,24.671236,3.8399465,3,8.428861e-5,0.00701779,0.016336305
HUMAN,O15119,0.19957733,26.010763,5.3901715,3,8.428861e-5,0.015297243,0.032491554
HUMAN,O15120,0.18489456,26.057932,5.2732415,3,8.428861e-5,0.015669711,0.0331767
HUMAN,O15121,-0.0575428,20.85763,12.3447075,3,8.428861e-5,0.58916575,0.663145
HUMAN,O15126,0.14600182,23.039812,3.8451579,3,8.428861e-5,0.018025426,0.037524756
HUMAN,O15127,0.06629944,22.944046,4.6213813,3,8.428861e-5,0.15880382,0.23142493
HUMAN,O15143,0.093120575,24.015438,2.6032715,3,8.428861e-5,0.024042994,0.04792488
HUMAN,O15144,0.10677719,24.53954,4.005045,3,8.428861e-5,0.03347537,0.06357621
